dataset,model,cal_size,test_size,BBQ_brier,BBQ_logloss,BBQ_kuiper,BBQ_ece-15,BBQ_accuracy,BBQ_time
Run_or_walk_information,RandomForest,79729,8859,0.013136296659464752,0.025513067049416527,0.0021965131163597107,0.0028446121141314507,0.9918726682662964,4.051317170262337
Run_or_walk_information,XGBoost,79729,8859,0.010182296466539498,0.019892319727955587,0.0025273598730564117,0.0033346745185554028,0.9931143522262573,3.5987471900880337
Satellite,CatBoost,4590,510,0.018711342235459234,0.05061912980514679,0.0076928939670324326,0.006054735276848078,0.9882352948188782,0.15754453092813492
Satellite,ExtraTrees,4590,510,0.01696863985636262,0.03791582960570307,0.006011263933032751,0.00563972070813179,0.9882352948188782,0.1505303643643856
Satellite,LightGBM,4590,510,0.024005950964681683,0.06373977337120063,0.010715488344430923,0.009775654412806034,0.9862744808197021,0.15676279366016388
Satellite,LinearModel,4590,510,0.017389494548824238,0.04577292495053527,0.006216821260750294,0.005140864755958319,0.9921568632125854,0.15978103503584862
Satellite,NeuralNetFastAI,4590,510,0.012266764682565509,0.02550549073405431,0.00580170750617981,0.006229796912521124,0.9921568632125854,0.1569235697388649
Satellite,NeuralNetTorch,4590,510,0.022369740502324188,0.06130391953802005,0.010053575038909912,0.007078324910253286,0.9882352948188782,0.15634869411587715
Satellite,RandomForest,4590,510,0.014604602433656449,0.02924017198419954,0.006500489544123411,0.008907988667488098,0.9882352948188782,0.14978156238794327
Satellite,XGBoost,4590,510,0.01947157123570643,0.05731376152262857,0.008529633283615112,0.005693239159882069,0.9901960492134094,0.15360882133245468
SpeedDating,CatBoost,7540,838,0.17703564880538222,0.29213499296419826,0.019400782883167267,0.03072374314069748,0.8830549120903015,0.31908414140343666
SpeedDating,ExtraTrees,7540,838,0.19333427239461703,0.3127717681447573,0.01797301322221756,0.030761780217289925,0.8699284195899963,0.32548727467656136
SpeedDating,LightGBM,7540,838,0.17732580130597547,0.2970352513605522,0.029299752786755562,0.03383124619722366,0.8890214562416077,0.31745345890522003
SpeedDating,LinearModel,7540,838,0.19088366778048302,0.31979833136318253,0.028091810643672943,0.03794139623641968,0.8699284195899963,0.3206604905426502
SpeedDating,NeuralNetFastAI,7540,838,0.189303500738433,0.3151713501174821,0.02275068312883377,0.02740282006561756,0.8782815933227539,0.31941430643200874
SpeedDating,NeuralNetTorch,7540,838,0.1862383545151293,0.3090434808139829,0.02032569795846939,0.02642439492046833,0.8758949637413025,0.3241204731166363
SpeedDating,RandomForest,7540,838,0.1921646047780354,0.31581315484894473,0.02390657551586628,0.04064145311713219,0.8699284195899963,0.33055024966597557
SpeedDating,XGBoost,7540,838,0.17675332801110666,0.29355724292595614,0.020075790584087372,0.030055774375796318,0.8854415416717529,0.31805969774723053
Titanic,CatBoost,1980,221,0.25489616620143885,0.4137857696097806,0.06892190128564835,0.049448903650045395,0.8325791954994202,0.09376499801874161
Titanic,ExtraTrees,1980,221,0.2554286552671588,0.412812678470775,0.06697475165128708,0.05460677295923233,0.8325791954994202,0.09167426452040672
Titanic,LightGBM,1980,221,0.25532780571870306,0.4146212859235966,0.06929588317871094,0.05218081176280975,0.8325791954994202,0.09401591494679451
Titanic,LinearModel,1980,221,0.25875466209995657,0.422592906562674,0.06820980459451675,0.05974344164133072,0.8280543088912964,0.09346222504973412
Titanic,NeuralNetFastAI,1980,221,0.2503309844832164,0.40417361870706137,0.05728655308485031,0.03855518624186516,0.8325791954994202,0.09687500074505806
Titanic,NeuralNetTorch,1980,221,0.25497983242128486,0.41272762965310217,0.0680924504995346,0.04895492270588875,0.8325791954994202,0.09427203610539436
Titanic,RandomForest,1980,221,0.2560875975249925,0.4143835819647908,0.06826178729534149,0.054435186088085175,0.8280543088912964,0.09250995516777039
Titanic,XGBoost,1980,221,0.2553438860020569,0.41459678277169304,0.0670442059636116,0.05204237997531891,0.8325791954994202,0.09455746039748192
ada,CatBoost,3732,415,0.1695230793905725,0.2729291918362516,0.01583773083984852,0.03292885050177574,0.8843373656272888,0.1622435860335827
ada,ExtraTrees,3732,415,0.19665435442335594,0.3110505773838651,0.014371171593666077,0.03547381982207298,0.8578312993049622,0.16715741902589798
ada,LightGBM,3732,415,0.1721301191312448,0.2768197037059672,0.01608716882765293,0.03381187468767166,0.8795180916786194,0.16441787406802177
ada,LinearModel,3732,415,0.20538992077259818,0.3259410521980908,0.025089971721172333,0.047761525958776474,0.8313252925872803,0.1641995795071125
ada,NeuralNetFastAI,3732,415,0.18551732318012118,0.3023984669568933,0.014023937284946442,0.0350940115749836,0.87469881772995,0.16392109915614128
ada,NeuralNetTorch,3732,415,0.18461649099923078,0.29684116504596386,0.011736877262592316,0.021161125972867012,0.8722891807556152,0.16244320198893547
ada,RandomForest,3732,415,0.17968967513043307,0.2855753302661388,0.011447370052337646,0.030196132138371468,0.8771084547042847,0.16571750864386559
ada,XGBoost,3732,415,0.17060446516333408,0.27537160598275234,0.011284742504358292,0.024954449385404587,0.8819277286529541,0.1634545773267746
adult,CatBoost,43957,4885,0.1717604008251863,0.27102162044023687,0.006236625835299492,0.012152403593063354,0.8769702911376953,2.5269953198730946
adult,ExtraTrees,43957,4885,0.1910344247506645,0.3033723237759065,0.009822690859436989,0.014992211014032364,0.863459587097168,2.6008924208581448
adult,LightGBM,43957,4885,0.17146801670132722,0.2698622411638392,0.006257801316678524,0.013209431432187557,0.8763561844825745,2.5107956379652023
adult,LinearModel,43957,4885,0.20315403555500136,0.31773403130045336,0.00792829692363739,0.013374028727412224,0.8532241582870483,2.6059222407639027
adult,NeuralNetFastAI,43957,4885,0.18995745023105468,0.30068157957292824,0.009314330294728279,0.009163814596831799,0.8653019666671753,2.545174468308687
adult,NeuralNetTorch,43957,4885,0.19152643581587095,0.30191804325434046,0.008216077461838722,0.010891399346292019,0.8628454208374023,2.5620433278381824
adult,RandomForest,43957,4885,0.1875547754802189,0.2962036586308986,0.009324513375759125,0.011441411450505257,0.8626407384872437,2.612998351454735
adult,XGBoost,43957,4885,0.17014325032010716,0.26894185504322765,0.005843320861458778,0.009858347475528717,0.8773797154426575,2.5196846164762974
ailerons,CatBoost,12375,1375,0.15958958856039082,0.2654086723564503,0.008505314588546753,0.026795847341418266,0.8894545435905457,0.5808863490819931
ailerons,ExtraTrees,12375,1375,0.16783554481632745,0.2746148836299576,0.008323565125465393,0.016448160633444786,0.8814545273780823,0.6107840538024902
ailerons,LightGBM,12375,1375,0.15825432768155917,0.2623146975466584,0.007872145622968674,0.02047070860862732,0.8923636078834534,0.586754959076643
ailerons,LinearModel,12375,1375,0.16920784909372952,0.2778398802389203,0.010841703042387962,0.02332155965268612,0.8799999952316284,0.5970790274441242
ailerons,NeuralNetFastAI,12375,1375,0.1670196773889582,0.27796749045709235,0.009371578693389893,0.026636801660060883,0.8850908875465393,0.5846059434115887
ailerons,NeuralNetTorch,12375,1375,0.16463648731013736,0.2692576766566073,0.009340286254882812,0.018228579312562943,0.8829091191291809,0.5862130410969257
ailerons,RandomForest,12375,1375,0.1646998079160892,0.2723784361137764,0.008737992495298386,0.02003946341574192,0.8858181834220886,0.6056871078908443
ailerons,XGBoost,12375,1375,0.15987633909840776,0.26432468491602246,0.00943300873041153,0.018504293635487556,0.8894545435905457,0.5830623060464859
arcene,CatBoost,90,10,0.41563248694901966,0.6460073427864642,0.14925935864448547,0.2624880373477936,0.699999988079071,0.007568664848804474
arcene,ExtraTrees,90,10,0.3583754374674313,0.5527292022959256,0.14434203505516052,0.3104362487792969,0.8999999761581421,0.007709439843893051
arcene,LightGBM,90,10,0.4193923340355415,1.3063662044342048,0.13845951855182648,0.23730933666229248,0.699999988079071,0.007601700723171234
arcene,LinearModel,90,10,0.40628606396412714,0.5940722575627827,0.14563308656215668,0.09174565970897675,0.699999988079071,0.007647860795259476
arcene,NeuralNetFastAI,90,10,0.3002323178695062,0.5633720120877019,0.10061447322368622,0.2226729393005371,0.699999988079071,0.007633771747350693
arcene,NeuralNetTorch,90,10,0.3750194464138831,0.6202481313605643,0.13939663767814636,0.23141230642795563,0.699999988079071,0.007575638592243195
arcene,RandomForest,90,10,0.3582526543933654,1.1705655359743603,0.10627254843711853,0.17257159948349,0.699999988079071,0.007156848907470703
arcene,XGBoost,90,10,0.4097876913648502,0.6094032188011794,0.08751682192087173,0.09307896345853806,0.699999988079071,0.0074806809425354
arsenic-female-bladder,CatBoost,503,56,0.21596292832085437,0.3481846579281413,0.045025333762168884,0.05345834419131279,0.8571428656578064,0.03702300786972046
arsenic-female-bladder,ExtraTrees,503,56,0.22741716457422217,0.3826192764430512,0.04597778618335724,0.0755562037229538,0.8571428656578064,0.036771509796381
arsenic-female-bladder,LightGBM,503,56,0.21998060027800462,0.3904332355445658,0.04530926048755646,0.07590775936841965,0.8571428656578064,0.036488015204668045
arsenic-female-bladder,LinearModel,503,56,0.23728437130773075,0.3802319006101108,0.04741501808166504,0.06549118459224701,0.8571428656578064,0.03715549036860466
arsenic-female-bladder,NeuralNetFastAI,503,56,0.2460562792261289,0.38932674180770566,0.04163350164890289,0.07220862060785294,0.8035714030265808,0.036421772092580795
arsenic-female-bladder,NeuralNetTorch,503,56,0.18941409165245848,0.3151286525149551,0.037840262055397034,0.08506395667791367,0.875,0.036504462361335754
arsenic-female-bladder,RandomForest,503,56,0.23843218202762545,0.41235926618187524,0.0752936601638794,0.10751411318778992,0.8571428656578064,0.03708532080054283
arsenic-female-bladder,XGBoost,503,56,0.20975738693463203,0.3583071272335174,0.038532353937625885,0.06657952070236206,0.875,0.03674961254000664
autoUniv-au1-1000,CatBoost,900,100,0.3979544660395207,0.5900641816862136,0.06919266283512115,0.08080516010522842,0.7300000190734863,0.05119296535849571
autoUniv-au1-1000,ExtraTrees,900,100,0.373890373438902,0.5682608101836922,0.04808343946933746,0.04509366676211357,0.7400000095367432,0.05187424272298813
autoUniv-au1-1000,LightGBM,900,100,0.37569451532193043,0.5676209790011086,0.05411631613969803,0.10228123515844345,0.7799999713897705,0.0525691993534565
autoUniv-au1-1000,LinearModel,900,100,0.3808292412506728,0.5679871485621866,0.06129223108291626,0.03816519305109978,0.7400000095367432,0.05178491398692131
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.3440766873596599,0.5289821749095567,0.06565442681312561,0.04686873406171799,0.7799999713897705,0.05300252139568329
autoUniv-au1-1000,NeuralNetTorch,900,100,0.3624632403840053,0.5445612170747415,0.03800150752067566,0.04062309488654137,0.7300000190734863,0.052804820239543915
autoUniv-au1-1000,RandomForest,900,100,0.38312861457146496,0.5691691404997512,0.04721268266439438,0.07135751098394394,0.7300000190734863,0.05215030536055565
autoUniv-au1-1000,XGBoost,900,100,0.3793951724323407,0.5658654747972457,0.058156296610832214,0.0940946564078331,0.699999988079071,0.05258754640817642
bank-marketing,CatBoost,40689,4522,0.11738699801709825,0.18966856787422218,0.005461439490318298,0.00883973203599453,0.9148606657981873,2.046693742275238
bank-marketing,ExtraTrees,40689,4522,0.1259274229350865,0.20250907234684695,0.005911726504564285,0.011302711442112923,0.9066784381866455,2.159556597471237
bank-marketing,LightGBM,40689,4522,0.11958641899727648,0.19266852432499304,0.006950238719582558,0.010468750260770321,0.9122070074081421,2.0430090688169003
bank-marketing,LinearModel,40689,4522,0.14156811698850652,0.22894158950251767,0.006747962441295385,0.010232556611299515,0.8998230695724487,2.166905742138624
bank-marketing,NeuralNetFastAI,40689,4522,0.12055023265188879,0.19452611441509968,0.006417643278837204,0.009244331158697605,0.9119858741760254,2.000414825975895
bank-marketing,NeuralNetTorch,40689,4522,0.12024559619750805,0.19317579569411347,0.007361769676208496,0.01035530399531126,0.908889889717102,2.0067293159663677
bank-marketing,RandomForest,40689,4522,0.1257562033817353,0.20226522805469355,0.006435953080654144,0.012498771771788597,0.9062361717224121,2.141359880566597
bank-marketing,XGBoost,40689,4522,0.11936264495913013,0.19292874258896234,0.006807924248278141,0.00813500490039587,0.9135338068008423,2.043375302106142
bank32nh,CatBoost,7372,820,0.2701355656329582,0.41873899583168145,0.02052520215511322,0.04143466055393219,0.795121967792511,0.34338395670056343
bank32nh,ExtraTrees,7372,820,0.2769218346685488,0.4280531891586717,0.02337978035211563,0.035836368799209595,0.790243923664093,0.34478263556957245
bank32nh,LightGBM,7372,820,0.26980749747921695,0.4244614767158272,0.02313753217458725,0.04835663363337517,0.7987805008888245,0.3398134335875511
bank32nh,LinearModel,7372,820,0.26921019706371435,0.4158057499214705,0.019245920702815056,0.03700414299964905,0.800000011920929,0.3408915586769581
bank32nh,NeuralNetFastAI,7372,820,0.25733225113114094,0.4025099324994624,0.022121503949165344,0.044114671647548676,0.8048780560493469,0.3375263623893261
bank32nh,NeuralNetTorch,7372,820,0.26167099797355625,0.40878364275321705,0.016360687091946602,0.031534407287836075,0.8048780560493469,0.342980470508337
bank32nh,RandomForest,7372,820,0.2852215608355427,0.4394740590429978,0.02575843222439289,0.03361455723643303,0.790243923664093,0.34552404284477234
bank32nh,XGBoost,7372,820,0.27501533607435646,0.4267669519341324,0.02186146378517151,0.04397474229335785,0.8036585450172424,0.3436606600880623
bank8FM,CatBoost,7372,820,0.07403454112401119,0.12020402198663999,0.010160397738218307,0.01894501969218254,0.9451219439506531,0.2790791541337967
bank8FM,ExtraTrees,7372,820,0.08021707927142786,0.1285113315031262,0.010929081588983536,0.016040969640016556,0.9475609660148621,0.3241842947900295
bank8FM,LightGBM,7372,820,0.07484035083292892,0.11733477541069139,0.009186077862977982,0.016641756519675255,0.95243901014328,0.2800097316503525
bank8FM,LinearModel,7372,820,0.0836485147168458,0.14844825841682605,0.010625180788338184,0.01751256175339222,0.9451219439506531,0.2860473468899727
bank8FM,NeuralNetFastAI,7372,820,0.07436853990154053,0.11343345590739232,0.00976547971367836,0.013879844918847084,0.9487804770469666,0.2805495336651802
bank8FM,NeuralNetTorch,7372,820,0.08074348549688459,0.12398308034508927,0.011834381148219109,0.019488796591758728,0.9451219439506531,0.28601737692952156
bank8FM,RandomForest,7372,820,0.07767323885874006,0.13545511642817076,0.009316475130617619,0.013177427463233471,0.9487804770469666,0.3055650666356087
bank8FM,XGBoost,7372,820,0.07618310931105868,0.13189370420574303,0.009422133676707745,0.018726782873272896,0.9439024329185486,0.2829085737466812
blood-transfusion-service-center,CatBoost,673,75,0.33661336893351373,0.5181569891008421,0.08501700311899185,0.04675411060452461,0.7599999904632568,0.043723415583372116
blood-transfusion-service-center,ExtraTrees,673,75,0.33528001480889624,0.5159383622911918,0.0954018235206604,0.026075216010212898,0.7599999904632568,0.042630311101675034
blood-transfusion-service-center,LightGBM,673,75,0.3353689902552634,0.5148656385642711,0.08216067403554916,0.05284051224589348,0.7599999904632568,0.04255954176187515
blood-transfusion-service-center,LinearModel,673,75,0.315553688306706,0.47878613982193213,0.051417239010334015,0.07208855450153351,0.746666669845581,0.04288647696375847
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.33515058665582315,0.5037230576701357,0.06625854969024658,0.10915391147136688,0.7599999904632568,0.043540600687265396
blood-transfusion-service-center,NeuralNetTorch,673,75,0.32760714600539115,0.49970748763053574,0.06031472235918045,0.054513417184352875,0.7599999904632568,0.042877256870269775
blood-transfusion-service-center,RandomForest,673,75,0.32417051042454037,0.5009398245170856,0.07608522474765778,0.049167972058057785,0.7733333110809326,0.04289226979017258
blood-transfusion-service-center,XGBoost,673,75,0.3453893931612554,0.5225755024528369,0.05436830222606659,0.05935988575220108,0.746666669845581,0.04326843470335007
boston_corrected,CatBoost,455,51,0.1683531520930595,0.2710898489082345,0.07902930676937103,0.09111401438713074,0.9019607901573181,0.0346071757376194
boston_corrected,ExtraTrees,455,51,0.15197390184543288,0.24635017176581975,0.0893017053604126,0.09286391735076904,0.9215686321258545,0.03516712784767151
boston_corrected,LightGBM,455,51,0.15114916163038924,0.2492162178033087,0.0832442045211792,0.10588657855987549,0.9411764740943909,0.03429211676120758
boston_corrected,LinearModel,455,51,0.1971428628686967,0.30876611054277,0.09803959727287292,0.16964007914066315,0.8823529481887817,0.035463374108076096
boston_corrected,NeuralNetFastAI,455,51,0.157574551392964,0.2647095309397749,0.11854290962219238,0.12511593103408813,0.8235294222831726,0.03329792618751526
boston_corrected,NeuralNetTorch,455,51,0.2897713425471349,0.41294774617224733,0.13691242039203644,0.1682702600955963,0.8039215803146362,0.03623133897781372
boston_corrected,RandomForest,455,51,0.1634646082707909,0.26770763048014845,0.07872024178504944,0.09911182522773743,0.8823529481887817,0.03604194521903992
boston_corrected,XGBoost,455,51,0.2090694482938204,0.325662200201813,0.09428940713405609,0.08412481099367142,0.8627451062202454,0.034902509301900864
churn,CatBoost,4500,500,0.08538919443921054,0.17002494309621202,0.027367647737264633,0.02184281125664711,0.9480000138282776,0.16852780431509018
churn,ExtraTrees,4500,500,0.08420719295308846,0.172846437010087,0.023414812982082367,0.014798992313444614,0.9539999961853027,0.18345021083950996
churn,LightGBM,4500,500,0.08819056236695327,0.17975242517921836,0.027285601943731308,0.017872147262096405,0.9480000138282776,0.17395083606243134
churn,LinearModel,4500,500,0.18363747824732002,0.30059476451252987,0.02119295299053192,0.02006356231868267,0.8619999885559082,0.1891614906489849
churn,NeuralNetFastAI,4500,500,0.07717115638547702,0.16243267633295053,0.025406790897250175,0.01923748478293419,0.9559999704360962,0.1675589755177498
churn,NeuralNetTorch,4500,500,0.08343914495990305,0.17223980084928883,0.0253208689391613,0.023116733878850937,0.9520000219345093,0.17155109345912933
churn,RandomForest,4500,500,0.09889370963871992,0.1914138856474508,0.027265502139925957,0.023819154128432274,0.9399999976158142,0.18057681992650032
churn,XGBoost,4500,500,0.09013846109719159,0.17667989730838662,0.027274131774902344,0.01579977385699749,0.9440000057220459,0.17057395353913307
climate-model-simulation-crashes,CatBoost,486,54,0.11103228656429392,0.2559021706101775,0.04549591615796089,0.04795536398887634,0.9444444179534912,0.035003844648599625
climate-model-simulation-crashes,ExtraTrees,486,54,0.08376040586073698,0.23821784673762558,0.03894255682826042,0.05094653740525246,0.9444444179534912,0.03359373286366463
climate-model-simulation-crashes,LightGBM,486,54,0.07668740125914647,0.15270377291520135,0.03702118992805481,0.04821968451142311,0.9259259104728699,0.03479864075779915
climate-model-simulation-crashes,LinearModel,486,54,0.09669453215687944,0.21502518646136148,0.04452891647815704,0.05858409032225609,0.9444444179534912,0.033841654658317566
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.07577789299324046,0.17152813597909572,0.03030899353325367,0.03978533297777176,0.9629629850387573,0.034323468804359436
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.10469907066814864,0.19315253310833194,0.03593117371201515,0.05583374574780464,0.9074074029922485,0.03391923010349274
climate-model-simulation-crashes,RandomForest,486,54,0.09812117455597018,0.23245771996310907,0.07169349491596222,0.08127844333648682,0.9629629850387573,0.034829281270504
climate-model-simulation-crashes,XGBoost,486,54,0.07427270265400777,0.14860633226959216,0.03988362476229668,0.04946811869740486,0.9814814925193787,0.036329515278339386
colleges_usnews,CatBoost,1171,131,0.3782305121975943,0.5575078587238337,0.05368694290518761,0.07068255543708801,0.7251908183097839,0.0664839893579483
colleges_usnews,ExtraTrees,1171,131,0.37711255846462116,0.5638198100162395,0.06737764179706573,0.09218533337116241,0.7022900581359863,0.06493233516812325
colleges_usnews,LightGBM,1171,131,0.408817852943155,0.5998041967269844,0.07635590434074402,0.10632079839706421,0.6564885377883911,0.06572380661964417
colleges_usnews,LinearModel,1171,131,0.40490854222317246,0.5899177037916548,0.05586753413081169,0.07038476318120956,0.6793892979621887,0.06478584185242653
colleges_usnews,NeuralNetFastAI,1171,131,0.4062539640403837,0.5972247328683912,0.0729590654373169,0.09616417437791824,0.6793892979621887,0.06565773114562035
colleges_usnews,NeuralNetTorch,1171,131,0.3869564908521963,0.57389764982623,0.07897526770830154,0.11846740543842316,0.732824444770813,0.06746360287070274
colleges_usnews,RandomForest,1171,131,0.3601716123539351,0.5363240407844015,0.058789849281311035,0.07728038728237152,0.7404580116271973,0.06557992473244667
colleges_usnews,XGBoost,1171,131,0.39236553927305373,0.5774822102396536,0.08144000917673111,0.09936781972646713,0.694656491279602,0.06637447327375412
cpu_act,CatBoost,7372,820,0.06641831755496742,0.1153758345797692,0.013904470950365067,0.02871135249733925,0.959756076335907,0.28236672282218933
cpu_act,ExtraTrees,7372,820,0.07797940710510075,0.12968901617752962,0.013996105641126633,0.02419980801641941,0.9426829218864441,0.3058888576924801
cpu_act,LightGBM,7372,820,0.06893078218051095,0.11496207765565168,0.014275889843702316,0.026206303387880325,0.9560975432395935,0.27820995822548866
cpu_act,LinearModel,7372,820,0.0856436821542382,0.15204357242773262,0.01601281762123108,0.02213524654507637,0.9439024329185486,0.2856193073093891
cpu_act,NeuralNetFastAI,7372,820,0.0729414466394063,0.12423658776063834,0.016749434173107147,0.03524495288729668,0.9451219439506531,0.27889419347047806
cpu_act,NeuralNetTorch,7372,820,0.07932181458340189,0.13535667327680687,0.018754979595541954,0.034358419477939606,0.9475609660148621,0.28825122490525246
cpu_act,RandomForest,7372,820,0.07538859990803838,0.13218445351327432,0.01338627003133297,0.027348846197128296,0.954878032207489,0.30383699387311935
cpu_act,XGBoost,7372,820,0.06767516756576256,0.11389302836822125,0.013592102564871311,0.026962855830788612,0.954878032207489,0.28152094036340714
cpu_small,CatBoost,7372,820,0.09736340591456186,0.15412404238410915,0.01013857126235962,0.020232807844877243,0.9317073225975037,0.2897544614970684
cpu_small,ExtraTrees,7372,820,0.10484273573225385,0.16818895260394837,0.007240612059831619,0.026054086163640022,0.9317073225975037,0.31481290981173515
cpu_small,LightGBM,7372,820,0.09991853364756074,0.15938346272762086,0.009608114138245583,0.024543320760130882,0.9256097674369812,0.28822994232177734
cpu_small,LinearModel,7372,820,0.1264180294185086,0.20492014651010226,0.0112694650888443,0.022558655589818954,0.9073171019554138,0.3041047118604183
cpu_small,NeuralNetFastAI,7372,820,0.1109251169618171,0.17444267236552788,0.011625394225120544,0.03224901109933853,0.9170731902122498,0.2927541919052601
cpu_small,NeuralNetTorch,7372,820,0.10270712308167719,0.17008694997582302,0.015493907034397125,0.020103761926293373,0.9304878115653992,0.2943134754896164
cpu_small,RandomForest,7372,820,0.1028023601602196,0.1661152420481685,0.012650970369577408,0.025226160883903503,0.9341463446617126,0.3132510967552662
cpu_small,XGBoost,7372,820,0.09921409975995592,0.15931222241487988,0.0113430917263031,0.034348733723163605,0.9304878115653992,0.2872791476547718
credit-g,CatBoost,900,100,0.2797794767957186,0.43975699119127015,0.04454035684466362,0.07845060527324677,0.8199999928474426,0.05434538796544075
credit-g,ExtraTrees,900,100,0.29499170213787024,0.4640537016287583,0.04003533720970154,0.073192298412323,0.8199999928474426,0.053612980991601944
credit-g,LightGBM,900,100,0.2931633797128273,0.4586857468731777,0.037595704197883606,0.052956271916627884,0.800000011920929,0.053858108818531036
credit-g,LinearModel,900,100,0.30342293864025316,0.46742822496709885,0.043190598487854004,0.07537558674812317,0.7900000214576721,0.05287399888038635
credit-g,NeuralNetFastAI,900,100,0.29991563806065275,0.45703497301519647,0.038719698786735535,0.0891997441649437,0.800000011920929,0.054135050624608994
credit-g,NeuralNetTorch,900,100,0.2960029688809734,0.4574974647742267,0.05132979899644852,0.05912330374121666,0.7799999713897705,0.054129790514707565
credit-g,RandomForest,900,100,0.2730823345572729,0.4309344968408378,0.062452808022499084,0.08071348816156387,0.800000011920929,0.05411604046821594
credit-g,XGBoost,900,100,0.30085960729241207,0.46439248112949544,0.046130791306495667,0.04924527928233147,0.7599999904632568,0.05385828763246536
cylinder-bands,CatBoost,486,54,0.19140886258392198,0.3209978299608116,0.03966068476438522,0.07096978276968002,0.8333333134651184,0.03640255331993103
cylinder-bands,ExtraTrees,486,54,0.18174740012147925,0.30653985832065195,0.051647353917360306,0.06737355887889862,0.8888888955116272,0.03547120839357376
cylinder-bands,LightGBM,486,54,0.1937774070950765,0.3263700105111648,0.053206197917461395,0.05775696039199829,0.8888888955116272,0.03721862658858299
cylinder-bands,LinearModel,486,54,0.27272611010488096,0.43866473520934096,0.07083837687969208,0.07893847674131393,0.7962962985038757,0.03552969917654991
cylinder-bands,NeuralNetFastAI,486,54,0.21225114805933087,0.35970888928963346,0.07277946174144745,0.09375819563865662,0.8888888955116272,0.03781493008136749
cylinder-bands,NeuralNetTorch,486,54,0.21063185581677166,0.35260024507632676,0.06257805973291397,0.13289381563663483,0.8518518805503845,0.03511640802025795
cylinder-bands,RandomForest,486,54,0.15290036089915943,0.26434929799053575,0.03914559260010719,0.05224092677235603,0.9074074029922485,0.03689778596162796
cylinder-bands,XGBoost,486,54,0.17199066769366256,0.29456740741450127,0.05247277393937111,0.10314996540546417,0.8518518805503845,0.03667229786515236
delta_ailerons,CatBoost,6416,713,0.09188454227292386,0.18412614986453818,0.01009454857558012,0.020551107823848724,0.9495091438293457,0.25818441063165665
delta_ailerons,ExtraTrees,6416,713,0.09320287140459196,0.18293854910813592,0.011016619391739368,0.017700575292110443,0.948106586933136,0.2740638591349125
delta_ailerons,LightGBM,6416,713,0.09220715396497167,0.1820250800565336,0.009076306596398354,0.019797829911112785,0.9424964785575867,0.2600756548345089
delta_ailerons,LinearModel,6416,713,0.1114602812796464,0.22155564372132758,0.010276070795953274,0.02545453980565071,0.939691424369812,0.270649041980505
delta_ailerons,NeuralNetFastAI,6416,713,0.10174275059299487,0.202202128666283,0.011157739907503128,0.023137742653489113,0.9453015327453613,0.2615051046013832
delta_ailerons,NeuralNetTorch,6416,713,0.10157142419200801,0.1974521486270746,0.009415671229362488,0.020717469975352287,0.9424964785575867,0.2580394931137562
delta_ailerons,RandomForest,6416,713,0.09511442204960925,0.1852129718960702,0.011257530190050602,0.01815572939813137,0.9438990354537964,0.26695120707154274
delta_ailerons,XGBoost,6416,713,0.0942945079818908,0.18742281540934116,0.00945468619465828,0.02404071018099785,0.9453015327453613,0.2602241076529026
delta_elevators,CatBoost,8565,952,0.17801168596609956,0.29959402446023137,0.00915590301156044,0.025716694071888924,0.8855041861534119,0.39103082194924355
delta_elevators,ExtraTrees,8565,952,0.18045504413518929,0.3006896968709299,0.012259998358786106,0.03400116413831711,0.8792017102241516,0.4051837958395481
delta_elevators,LightGBM,8565,952,0.1780993716324463,0.2993471768411798,0.013194124214351177,0.03568532317876816,0.881302535533905,0.38915716856718063
delta_elevators,LinearModel,8565,952,0.1802143194506672,0.3073632837533031,0.01252663042396307,0.02611863799393177,0.8802521228790283,0.39054228365421295
delta_elevators,NeuralNetFastAI,8565,952,0.17792595197145109,0.30094270479869006,0.009565729647874832,0.01583782583475113,0.8771008253097534,0.3913424611091614
delta_elevators,NeuralNetTorch,8565,952,0.17773474811789938,0.30208845969965636,0.010412182658910751,0.026995349675416946,0.8855041861534119,0.3902773931622505
delta_elevators,RandomForest,8565,952,0.18459281843136496,0.30960978662142213,0.012780001387000084,0.03414085879921913,0.8613445162773132,0.39938002824783325
delta_elevators,XGBoost,8565,952,0.17820004619049554,0.3016712030369679,0.010809093713760376,0.021450653672218323,0.8823529481887817,0.39170780032873154
diabetes,CatBoost,691,77,0.24247472308758727,0.385681314117951,0.04902012646198273,0.06830619275569916,0.8311688303947449,0.04538780450820923
diabetes,ExtraTrees,691,77,0.23111893368872413,0.369468594142194,0.04538731276988983,0.08076373487710953,0.8571428656578064,0.045039549469947815
diabetes,LightGBM,691,77,0.25016163335598773,0.40092782310857317,0.04326865077018738,0.04038409888744354,0.8181818127632141,0.045571643859148026
diabetes,LinearModel,691,77,0.21905713097453214,0.35733342842289895,0.0606415756046772,0.10216627269983292,0.8311688303947449,0.04528418928384781
diabetes,NeuralNetFastAI,691,77,0.2471687924461357,0.3846476780295848,0.05286095291376114,0.10677678138017654,0.8181818127632141,0.044306978583335876
